gene_name,uniprot,hgnc_symbol,ensembl
NLGN4Y,Q8NFZ3,NLGN4Y,ENSG00000165246
NLGN2,Q8NFZ4,NLGN2,ENSG00000169992
NLGN2,Q8NFZ4,NLGN2,ENSG00000283859
IL31RA,Q8NI17,IL31RA,ENSG00000164509
VANGL1,Q8TAA9,VANGL1,ENSG00000173218
KCNG3,Q8TAE7,KCNG3,ENSG00000171126
LHFPL5,Q8TAF8,LHFPL5,ENSG00000197753
KCNG4,Q8TDN1,KCNG4,ENSG00000168418
KCNV2,Q8TDN2,KCNV2,ENSG00000168263
PKD1L1,Q8TDX9,PKD1L1,ENSG00000158683
ATP8B4,Q8TF62,ATP8B4,ENSG00000104043
APH1B,Q8WW43,APH1B,ENSG00000138613
NCSTN,Q92542,NCSTN,ENSG00000162736
LPAR1,Q92633,LPAR1,ENSG00000198121
GHSR,Q92847,GHSR,ENSG00000121853
KCNB2,Q92953,KCNB2,ENSG00000182674
MR1,Q95460,MR1,ENSG00000153029
KISS1R,Q969F8,KISS1R,ENSG00000116014
TMIGD2,Q96BF3,TMIGD2,ENSG00000167664
APH1A,Q96BI3,APH1A,ENSG00000117362
RTP4,Q96DX8,RTP4,ENSG00000136514
SLC10A4,Q96EP9,SLC10A4,ENSG00000145248
DCHS1,Q96JQ0,DCHS1,ENSG00000166341
KCNS1,Q96KK3,KCNS1,ENSG00000124134
LRFN5,Q96NI6,LRFN5,ENSG00000165379
QRFPR,Q96P65,QRFPR,ENSG00000186867
ADGRA2,Q96PE1,ADGRA2,ENSG00000020181
SLITRK1,Q96PX8,SLITRK1,ENSG00000178235
PCDH15,Q96QU1,PCDH15,ENSG00000150275
PANX1,Q96RD7,PANX1,ENSG00000110218
F2RL3,Q96RI0,F2RL3,ENSG00000127533
TAAR1,Q96RJ0,TAAR1,ENSG00000146399
GAD1,Q99259,GAD1,ENSG00000128683
CD180,Q99467,CD180,ENSG00000134061
P2RX7,Q99572,P2RX7,ENSG00000089041
SLC29A1,Q99808,SLC29A1,ENSG00000112759
KCNS3,Q9BQ31,KCNS3,ENSG00000170745
CLSTN3,Q9BQT9,CLSTN3,ENSG00000139182
UPK3B,Q9BT76,UPK3B,ENSG00000276184
UPK3B,Q9BT76,UPK3B,ENSG00000243566
LRFN3,Q9BTN0,LRFN3,ENSG00000126243
SLC12A9,Q9BXP2,SLC12A9,ENSG00000146828
SLC29A3,Q9BZD2,SLC29A3,ENSG00000198246
RTN4R,Q9BZR6,RTN4R,ENSG00000040608
NPFFR1,Q9GZQ6,NPFFR1,ENSG00000148734
SLC5A7,Q9GZV3,SLC5A7,ENSG00000115665
SLITRK2,Q9H156,SLITRK2,ENSG00000185985
ABCG8,Q9H221,ABCG8,ENSG00000143921
ABCG5,Q9H222,ABCG5,ENSG00000138075
CLSTN2,Q9H4D0,CLSTN2,ENSG00000158258
SLC32A1,Q9H598,SLC32A1,ENSG00000101438
SLITRK6,Q9H5Y7,SLITRK6,ENSG00000184564
VSIR,Q9H7M9,VSIR,ENSG00000107738
ADGRL3,Q9HAR2,ADGRL3,ENSG00000150471
LPAR2,Q9HBW0,LPAR2,ENSG00000064547
LRRC4C,Q9HCJ2,LRRC4C,ENSG00000148948
NRXN3,Q9HDB5,NRXN3,ENSG00000021645
TREM1,Q9NP99,TREM1,ENSG00000124731
DUOX1,Q9NRD9,DUOX1,ENSG00000137857
KCNIP2,Q9NS61,KCNIP2,ENSG00000120049
SLC6A13,Q9NSD5,SLC6A13,ENSG00000010379
TENM2,Q9NT68,TENM2,ENSG00000145934
LRRC4B,Q9NT99,LRRC4B,ENSG00000131409
ATP8A2,Q9NTI2,ATP8A2,ENSG00000132932
TMEM30A,Q9NV96,TMEM30A,ENSG00000112697
CELSR3,Q9NYQ7,CELSR3,ENSG00000008300
PSENEN,Q9NZ42,PSENEN,ENSG00000205155
NLGN3,Q9NZ94,NLGN3,ENSG00000196338
KCNIP1,Q9NZI2,KCNIP1,ENSG00000182132
IL1RAPL1,Q9NZN1,IL1RAPL1,ENSG00000169306
FLRT3,Q9NZU0,FLRT3,ENSG00000125848
FLRT1,Q9NZU1,FLRT1,ENSG00000126500
KCND2,Q9NZV8,KCND2,ENSG00000184408
PKD2L1,Q9P0L9,PKD2L1,ENSG00000107593
TENM3,Q9P273,TENM3,ENSG00000218336
SLC17A7,Q9P2U7,SLC17A7,ENSG00000104888
SLC17A6,Q9P2U8,SLC17A6,ENSG00000091664
GABBR1,Q9UBS5,GABBR1,ENSG00000232632
GABBR1,Q9UBS5,GABBR1,ENSG00000206466
GABBR1,Q9UBS5,GABBR1,ENSG00000204681
GABBR1,Q9UBS5,GABBR1,ENSG00000237112
GABBR1,Q9UBS5,GABBR1,ENSG00000206511
GABBR1,Q9UBS5,GABBR1,ENSG00000232569
GABBR1,Q9UBS5,GABBR1,ENSG00000237051
LPAR3,Q9UBY5,LPAR3,ENSG00000171517
CNTNAP2,Q9UHC6,CNTNAP2,ENSG00000278728
CNTNAP2,Q9UHC6,CNTNAP2,ENSG00000174469
SLC7A8,Q9UHI5,SLC7A8,ENSG00000092068
GLS2,Q9UI32,GLS2,ENSG00000135423
KCNG1,Q9UIX4,KCNG1,ENSG00000026559
KCNG2,Q9UJ96,KCNG2,ENSG00000178342
KCND3,Q9UK17,KCND3,ENSG00000171385
TENM1,Q9UKZ4,TENM1,ENSG00000009694
NRXN1,Q9ULB1,NRXN1,ENSG00000179915
LRFN2,Q9ULH4,LRFN2,ENSG00000156564
VANGL2,Q9ULK5,VANGL2,ENSG00000162738
KCNS2,Q9ULS6,KCNS2,ENSG00000156486
HHLA2,Q9UM44,HHLA2,ENSG00000114455
GABRQ,Q9UN88,GABRQ,ENSG00000268089
SSR3,Q9UNL2,SSR3,ENSG00000114850
CNTN6,Q9UQ52,CNTN6,ENSG00000134115
ATP8A1,Q9Y2Q0,ATP8A1,ENSG00000124406
KCNIP3,Q9Y2W7,KCNIP3,ENSG00000115041
SLC6A5,Q9Y345,SLC6A5,ENSG00000165970
NPFFR2,Q9Y5X5,NPFFR2,ENSG00000056291
SCN10A,Q9Y5Y9,SCN10A,ENSG00000185313
ADGRG1,Q9Y653,ADGRG1,ENSG00000205336
KCNE3,Q9Y6H6,KCNE3,ENSG00000175538
GJA3,Q9Y6H8,GJA3,ENSG00000121743
GRID2,O43424,GRID2,ENSG00000152208
PRNP,F7VJQ1,PRNP,ENSG00000171867
IGHM,P01871,IGHM,ENSG00000211899
KIR2DS2,P43631,KIR2DS2,ENSG00000278300
HLA-F,P30511,HLA-F,ENSG00000204642
HLA-G,P17693,HLA-G,ENSG00000204632
HLA-A,HLAA,HLA-A,ENSG00000206503
HLA-E,P13747,HLA-E,ENSG00000204592
HLA-DRA,HLADRA,HLADRA,ENSG00000204287
HLA-DRB5,HLADRB5,HLA-DRB5,ENSG00000198502
HLA-DRB1,HLADRB1,HLA-DRB1,ENSG00000196126
HLA-DQA1,HLADQA1,HLA-DQA1,ENSG00000196735
HLA-DQB1,HLADQB1,HLA-DQB1,ENSG00000179344
HLA-DQA2,HLADQA2,HLA-DQA2,ENSG00000237541
HLA-DQB2,HLADQB2,HLA-DQB2,ENSG00000232629
HLA-DOB,HLADOB,HLA-DOB,ENSG00000241106
HLA-C,HLAC,HLA-C,ENSG00000204525
HLA-B,HLAB,HLA-B,ENSG00000234745
HLA-DMB,HLADMB,HLA-DMB,ENSG00000242574
HLA-DMA,HLADMA,HLA-DMA,ENSG00000204257
HLA-DOA,HLADOA,HLA-DOA,ENSG00000204252
HLA-DPA1,HLADPA1,HLA-DPA1,ENSG00000231389
HLA-DPB1,HLADPB1,HLA-DPB1,ENSG00000223865
HNF4A,P41235,HNF4A,ENSG00000101076
HNF4G,Q14541,HNF4G,ENSG00000164749
NR0B1,P51843,NR0B1,ENSG00000169297
NR0B2,Q15466,NR0B2,ENSG00000131910
NR1D1,P20393,NR1D1,ENSG00000126368
NR1D2,Q14995,NR1D2,ENSG00000174738
NR1I3,Q14994,NR1I3,ENSG00000143257
NR2C1,P13056,NR2C1,ENSG00000120798
NR2C2,P49116,NR2C2,ENSG00000177463
NR2E1,Q9Y466,NR2E1,ENSG00000112333
NR2E3,Q9Y5X4,NR2E3,ENSG00000278570
NR2F1,P10589,NR2F1,ENSG00000175745
NR2F2,P24468,NR2F2,ENSG00000185551
NR2F6,P10588,NR2F6,ENSG00000160113
NR4A1,P22736,NR4A1,ENSG00000123358
NR4A2,P43354,NR4A2,ENSG00000153234
NR4A3,Q92570,NR4A3,ENSG00000119508
NR5A1,Q13285,NR5A1,ENSG00000136931
NR5A2,O00482,NR5A2,ENSG00000116833
NR6A1,Q15406,NR6A1,ENSG00000148200
TLR7,Q9NYK1,TLR7,ENSG00000196664
